Site_ID,site_name,VI,variable,duration,intensity,ancient_group,family,genus,species,Lon,Lat,Elevation,Continent,Country,type,yr_strat,yr_end,yr_len,SOS_Month,EOS_Month,GS_Months,Num_GS_Months,lab,TMP_sd_gs_mean,PRE_sd_gs_mean,SR_sd_gs_mean,CO2_sd_gs_mean,VPD_sd_gs_mean,TRW_mean,TMP_mean,PRE_mean,SR_mean,CO2_mean,VPD_mean,TRW_cv,TMP_cv,PRE_cv,SR_cv,CO2_cv,VPD_cv,species_for_matching,phylo_depth,branch_length,sister_distance,phylo_match_type
1855,northamerica_ma020,TRW,TRW,3,0.17165,AncientGroup_B_2,Fagaceae,Quercus,Quercus rubra L.,-72.48,42.1,None,northamerica,Massachusetts,Cold Dry,1940,2008,69,5,11,"5,6,7,8,9,10,11",7,68616,6.071503503,44.1319675,81.93414801,5.909193728,0.199293245,0.992488255,14.96708102,697.0811731,1465.464055,332.7646054,0.55316186,0.181234296,0.038783183,0.179341673,0.024140737,0.062961334,0.087121561,Quercus rubra,313.273329,11.7766985,23.5533965,species_level
1856,northamerica_ma021,TRW,TRW,5,0.13371,AncientGroup_C_3,Oleaceae,Fraxinus,Fraxinus americana L.,-72.1,42.3,None,northamerica,Massachusetts,Cold Dry,1940,2008,69,5,11,"5,6,7,8,9,10,11",7,68616,6.071503503,44.1319675,81.93414801,5.909193728,0.199293245,0.996394748,14.96708102,697.0811731,1465.464055,332.7646054,0.55316186,0.196818078,0.038783183,0.179341673,0.024140737,0.062961334,0.087121561,Fraxinus americana,316.995579,8.054448,16.108896,species_level
1857,northamerica_ma022,TRW,TRW,5,0.18319,AncientGroup_E_5,Pinaceae,Pinus,Pinus strobus L.,-72.1,42.3,None,northamerica,Massachusetts,Cold Dry,1940,2008,69,5,11,"5,6,7,8,9,10,11",7,68616,6.071503503,44.1319675,81.93414801,5.909193728,0.199293245,1.009459636,14.96708102,697.0811731,1465.464055,332.7646054,0.55316186,0.327420769,0.038783183,0.179341673,0.024140737,0.062961334,0.087121561,Pinus strobus,311.820656,13.2293715,26.458743,species_level
1858,northamerica_ma023,TRW,TRW,4,0.18478,AncientGroup_D_4,Cupressaceae,Chamaecyparis,Chamaecyparis thyoides (L.) B.S.P.,-70.96,41.69,18,northamerica,Massachusetts,Cold Dry,1940,2016,77,5,11,"5,6,7,8,9,10,11",7,69339,5.59424083,48.05133266,82.26192652,6.132789939,0.178999309,0.977808209,16.27013016,662.8571546,1474.91357,336.7752812,0.573888297,0.390768816,0.042715823,0.206202203,0.024241138,0.076717719,0.122748762,Chamaecyparis thyoides,312.251109,12.798918,25.597836,species_level
1859,northamerica_ma025,TRW,TRW,4,0.13886,AncientGroup_D_4,Cupressaceae,Chamaecyparis,Chamaecyparis thyoides (L.) B.S.P.,-71.02,41.58,25,northamerica,Massachusetts,Cold Dry,1940,2015,76,5,11,"5,6,7,8,9,10,11",7,69338,5.815405271,46.0116377,84.10465212,6.088002178,0.1930231,1.065529603,16.35563936,648.0447483,1482.944137,336.4944813,0.592583162,0.25773119,0.041087494,0.205117627,0.025153872,0.074945555,0.112545127,Chamaecyparis thyoides,312.251109,12.798918,25.597836,species_level
1860,northamerica_ma028,TRW,TRW,3,0.32396,AncientGroup_D_4,Cupressaceae,Chamaecyparis,Chamaecyparis thyoides (L.) B.S.P.,-70.65,41.53,2,northamerica,Massachusetts,Cold Dry,1940,2015,76,5,11,"5,6,7,8,9,10,11",7,69339,5.589129875,48.25975341,82.22875662,6.120111983,0.177312733,0.946657879,16.24830856,664.3381697,1474.46593,336.0464714,0.570837498,0.370434327,0.041390886,0.206171297,0.024261859,0.0749865,0.114904846,Chamaecyparis thyoides,312.251109,12.798918,25.597836,species_level
1861,northamerica_ma029,TRW,TRW,3,0.31147,AncientGroup_D_4,Cupressaceae,Chamaecyparis,Chamaecyparis thyoides (L.) B.S.P.,-70.66,41.52,3,northamerica,Massachusetts,Cold Dry,1940,2015,76,5,11,"5,6,7,8,9,10,11",7,69339,5.589129875,48.25975341,82.22875662,6.120111983,0.177312733,0.981117123,16.24830856,664.3381697,1474.46593,336.0464714,0.570837498,0.41648495,0.041390886,0.206171297,0.024261859,0.0749865,0.114904846,Chamaecyparis thyoides,312.251109,12.798918,25.597836,species_level
1862,northamerica_ma033,TRW,TRW,4,0.17604,AncientGroup_D_4,Cupressaceae,Chamaecyparis,Chamaecyparis thyoides (L.) B.S.P.,-71.27,42.11,57,northamerica,Massachusetts,Cold Dry,1940,2015,76,5,11,"5,6,7,8,9,10,11",7,68618,6.014998798,46.47804261,79.84503705,6.11688074,0.209078746,0.999447714,16.03101532,656.289485,1443.5016,336.7794453,0.597631836,0.260140908,0.040705129,0.191218288,0.022670567,0.074916137,0.103411933,Chamaecyparis thyoides,312.251109,12.798918,25.597836,species_level
1863,northamerica_ma034,TRW,TRW,4,0.15094,AncientGroup_D_4,Cupressaceae,Chamaecyparis,Chamaecyparis thyoides (L.) B.S.P.,-72.61,42.1,80,northamerica,Massachusetts,Cold Dry,1940,2015,76,5,11,"5,6,7,8,9,10,11",7,68615,6.195332826,41.72492699,82.96634092,6.011243232,0.201491906,1.000300188,14.90902283,699.5486969,1471.188586,337.6553299,0.556664631,0.206933107,0.045006866,0.177639394,0.023739131,0.074799031,0.116349471,Chamaecyparis thyoides,312.251109,12.798918,25.597836,species_level
1864,northamerica_ma035,TRW,TRW,4,0.17678,AncientGroup_D_4,Cupressaceae,Chamaecyparis,Chamaecyparis thyoides (L.) B.S.P.,-71.95,42.53,335,northamerica,Massachusetts,Cold Dry,1940,2014,75,5,11,"5,6,7,8,9,10,11",7,67897,6.224413285,44.3306185,80.51518818,6.061132939,0.199646841,1.055866594,14.69409549,689.8200115,1435.891797,337.0281873,0.534443853,0.190033804,0.042445346,0.178111092,0.0221896,0.073131889,0.094441443,Chamaecyparis thyoides,312.251109,12.798918,25.597836,species_level
1865,northamerica_ma036,TRW,TRW,4,0.15116,AncientGroup_E_5,Pinaceae,Tsuga,Tsuga canadensis (L.) Carr.,-72.17,42.54,344,northamerica,Massachusetts,Cold Dry,1940,2012,73,5,11,"5,6,7,8,9,10,11",7,67896,6.249112679,42.1052746,81.69305768,6.039034659,0.195154278,0.949585784,14.27455991,698.9287786,1445.830562,335.6612864,0.521814388,0.20490699,0.043891123,0.174039138,0.023515524,0.069487699,0.094989253,Tsuga canadensis,314.829325,10.220702,20.441404,species_level
1866,northamerica_md009,TRW,TRW,4,0.23148,AncientGroup_A_1,Sapindaceae,Acer,Acer saccharum Marsh.,-79,39.7,787,northamerica,Maryland,Cold Dry,1940,2017,78,4,11,"4,5,6,7,8,9,10,11",8,72203,6.126917589,35.37014081,65.02891852,5.049928808,0.176257177,1.012513025,15.38461565,732.679501,1580.108862,340.3712425,0.531759251,0.265873201,0.038571817,0.149281168,0.031747298,0.078398814,0.121268495,Acer saccharum,310.954571,14.095456,28.190912,species_level
1867,northamerica_me036,TRW,TRW,3,0.16024,AncientGroup_E_5,Pinaceae,Picea,Picea rubens Sarg.,-68.99,46.39,310,northamerica,Maine,Cold Dry,1940,2013,74,5,10,"5,6,7,8,9,10",6,62863,4.827393904,33.54675076,61.10005523,5.998590489,0.140412991,1.03855509,13.42477504,562.3297411,1256.5167,335.6174151,0.40124757,0.215705915,0.048025527,0.190545397,0.029295388,0.071128468,0.105170406,Picea rubens,317.850258,7.199769,14.399538,species_level
1868,northamerica_me039,TRW,TRW,4,0.17461,AncientGroup_D_4,Cupressaceae,Chamaecyparis,Chamaecyparis thyoides (L.) B.S.P.,-69.27,44.33,100,northamerica,Maine,Cold Dry,1940,2014,75,5,11,"5,6,7,8,9,10,11",7,65742,6.075507784,39.15455291,82.13994415,6.161965209,0.149418945,1.032358008,13.94952406,660.7280113,1384.114922,336.9041831,0.413063567,0.203940917,0.0420567,0.183645871,0.027987425,0.073277325,0.107800991,Chamaecyparis thyoides,312.251109,12.798918,25.597836,species_level
1869,northamerica_me040,TRW,TRW,5,0.12033,AncientGroup_D_4,Cupressaceae,Chamaecyparis,Chamaecyparis thyoides (L.) B.S.P.,-70.47,43.55,45,northamerica,Maine,Cold Dry,1940,2014,75,5,11,"5,6,7,8,9,10,11",7,66460,6.140433918,41.66955486,79.81547228,6.272709041,0.161424325,1.084529038,14.29600027,658.9386782,1382.73711,336.3178591,0.454623424,0.238338597,0.043103439,0.175919379,0.019832497,0.073213919,0.106621616,Chamaecyparis thyoides,312.251109,12.798918,25.597836,species_level
1870,northamerica_me041,TRW,TRW,3,0.15352,AncientGroup_D_4,Cupressaceae,Chamaecyparis,Chamaecyparis thyoides (L.) B.S.P.,-70.67,43.45,93,northamerica,Maine,Cold Dry,1940,2016,77,4,11,"4,5,6,7,8,9,10,11",8,67179,6.229646919,42.08889922,74.91465135,6.319556682,0.165469075,1.046189411,13.55811715,730.8207915,1654.524366,338.4763111,0.477040534,0.174121538,0.047425928,0.172976229,0.018762749,0.076629743,0.109119437,Chamaecyparis thyoides,312.251109,12.798918,25.597836,species_level
1871,northamerica_me042,TRW,TRW,3,0.20894,AncientGroup_E_5,Pinaceae,Tsuga,Tsuga canadensis (L.) Carr.,-69.95,44.56,295,northamerica,Maine,Cold Dry,1940,2012,73,4,11,"4,5,6,7,8,9,10,11",8,65021,6.601392498,35.25802625,76.59229601,6.196142279,0.152730599,1.050464122,12.14143858,753.1150822,1520.844689,336.7052305,0.387815236,0.271898849,0.04845212,0.173921013,0.028927682,0.069493521,0.105778575,Tsuga canadensis,314.829325,10.220702,20.441404,species_level
1872,northamerica_me043,TRW,TRW,3,0.15773,AncientGroup_E_5,Pinaceae,Tsuga,Tsuga canadensis (L.) Carr.,-70.17,43.89,135,northamerica,Maine,Cold Dry,1940,2012,73,5,11,"5,6,7,8,9,10,11",7,66460,6.131995793,41.25252211,79.7157785,6.250826523,0.161327518,1.005948621,14.28062649,656.135628,1382.339766,334.8670382,0.452782229,0.167979893,0.04323717,0.176761742,0.02003007,0.06959095,0.105577024,Tsuga canadensis,314.829325,10.220702,20.441404,species_level
1873,northamerica_me044,TRW,TRW,4,0.17204,AncientGroup_E_5,Pinaceae,Tsuga,Tsuga canadensis (L.) Carr.,-68.74,45.2,60,northamerica,Maine,Cold Dry,1940,2012,73,5,10,"5,6,7,8,9,10",6,64303,4.714561061,33.22441301,60.09065689,5.955178633,0.134121443,1.143085445,14.61301397,529.3849401,1284.282296,334.6730986,0.429487306,0.273251636,0.042191372,0.202756348,0.027907932,0.069493337,0.105339066,Tsuga canadensis,314.829325,10.220702,20.441404,species_level
1874,northamerica_me045,TRW,TRW,4,0.20103,AncientGroup_E_5,Pinaceae,Tsuga,Tsuga canadensis (L.) Carr.,-70.54,44.44,380,northamerica,Maine,Cold Dry,1940,2012,73,5,11,"5,6,7,8,9,10,11",7,65739,6.399469954,37.08064261,84.01129257,6.401592042,0.156306417,1.147633552,12.89393368,681.876725,1393.998156,335.4703833,0.412430685,0.243319992,0.047724732,0.167914226,0.02553423,0.069344014,0.103579649,Tsuga canadensis,314.829325,10.220702,20.441404,species_level
1875,northamerica_me046,TRW,TRW,5,0.18997,AncientGroup_E_5,Pinaceae,Tsuga,Tsuga canadensis (L.) Carr.,-68.27,45.49,85,northamerica,Maine,Cold Dry,1940,2012,73,4,10,"4,5,6,7,8,9,10",7,64304,5.726630412,34.4637937,59.47755994,6.036199566,0.135394927,1.054121212,12.90998067,635.8876825,1431.702458,335.6135741,0.390101827,0.278499189,0.045448012,0.195699719,0.028967624,0.069588278,0.105108562,Tsuga canadensis,314.829325,10.220702,20.441404,species_level
1876,northamerica_me047,TRW,TRW,4,0.19153,AncientGroup_E_5,Pinaceae,Tsuga,Tsuga canadensis (L.) Carr.,-68.33,45.52,100,northamerica,Maine,Cold Dry,1940,2009,70,5,10,"5,6,7,8,9,10",6,63584,4.823447926,32.99933789,58.69211001,5.905301974,0.138353012,1.033423792,14.03690499,536.9328659,1244.890154,332.8638202,0.41145082,0.290815584,0.042228891,0.196041913,0.02752198,0.064661494,0.100362014,Tsuga canadensis,314.829325,10.220702,20.441404,species_level
1877,northamerica_me049,TRW,TRW,4,0.14064,AncientGroup_E_5,Pinaceae,Pinus,Pinus resinosa Aiton,-70.46,45.19,350,northamerica,Maine,Cold Dry,1940,2009,70,4,10,"4,5,6,7,8,9,10",7,64300,5.699328127,36.15298758,60.6250855,6.170179212,0.112823376,1.095513356,11.2187757,716.4271559,1433.919284,333.5048208,0.35736567,0.227243564,0.049744878,0.171447682,0.031057418,0.064538637,0.094121803,Pinus resinosa,304.191162,20.858865,41.71773,species_level
1878,northamerica_me051,TRW,TRW,5,0.14257,AncientGroup_D_4,Cupressaceae,Thuja,Thuja occidentalis L.,-69.06,46.78,423,northamerica,Maine,Cold Dry,1940,2009,70,5,10,"5,6,7,8,9,10",6,62142,4.767081349,33.01750975,61.95256061,6.000253159,0.127276982,1.01026176,12.74285736,578.1528655,1238.792275,332.8550132,0.384604203,0.191515637,0.046464305,0.169953957,0.030487015,0.064478954,0.094973639,Thuja occidentalis,320.155996,4.894031,9.788062,species_level
1879,northamerica_mex119,TRW,TRW,4,0.19286,AncientGroup_E_5,Pinaceae,Pinus,Pinus oocarpa Schiede,-89.43,14.58,1238,northamerica,Mexico,Warm Humid,1940,2005,66,5,2,"5,6,7,8,9,10,11,12,1,2",10,108182,1.517274928,106.0326132,35.37196111,2.767577212,0.116191304,0.969616222,21.78060639,1363.527294,2293.584214,333.6365452,0.526661405,0.243626106,0.023226398,0.18144421,0.103371563,0.055586051,0.043842604,Pinus oocarpa,304.191162,20.858865,41.71773,species_level
1880,northamerica_mex120,TRW,TRW,3,0.23093,AncientGroup_E_5,Pinaceae,Pseudotsuga,Pseudotsuga menziesii (Mirb.) Franco,-96.62,17.18,2592,northamerica,Mexico,Warm Humid,1940,2000,61,10,5,"10,11,12,1,2,3,4,5",8,104567,1.854834183,32.61327522,38.32742709,4.309619818,0.180224106,0.971567681,16.75848396,240.1049222,1738.327293,331.1555488,0.880330823,0.24529874,0.020037842,0.324899669,0.045866108,0.049174071,0.03099596,Pseudotsuga menziesii,323.048696,2.0013315,4.0026625,species_level
1881,northamerica_mex121,TRW,TRW,3,0.25527,AncientGroup_D_4,Cupressaceae,Taxodium,Taxodium mucronatum Ten.,-96.9,16.6,1493,northamerica,Mexico,Warm Humid,1940,2005,66,5,12,"5,6,7,8,9,10,11,12",8,105287,1.441074351,75.80761855,40.97668838,3.356483702,0.121800602,0.935303563,18.48068215,749.7560742,1912.442287,332.7067536,0.824397598,0.345960692,0.017885619,0.217696247,0.016742782,0.057837111,0.035703395,Taxodium mucronatum,324.611451,0.438576,0.877152,species_level
1882,northamerica_mex123,TRW,TRW,3,0.2225,AncientGroup_E_5,Pinaceae,Pinus,Pinus hartwegii Lindl.,-96.38,17.15,3320,northamerica,Mexico,Warm Humid,1940,2011,72,4,2,"4,5,6,7,8,9,10,11,12,1,2",11,104568,1.666713206,107.84139,40.55661143,3.287946397,0.154585634,0.971151577,16.71306849,1284.1903,2536.515185,337.197822,0.801363623,0.234079176,0.026964531,0.222130085,0.101617705,0.065387723,0.029004012,Pinus hartwegii,304.191162,20.858865,41.71773,species_level
1883,northamerica_mex124,TRW,TRW,3,0.22419,AncientGroup_E_5,Pinaceae,Pinus,Pinus oocarpa Schiede,-103.59,20.64,1884,northamerica,Mexico,Warm Humid,1940,2014,75,6,1,"6,7,8,9,10,11,12,1",8,99513,2.686874629,100.3618623,52.29343757,3.213941824,0.139531225,1.03116661,21.0550004,851.5240165,1736.513143,339.2623246,0.75396458,0.232997231,0.031605975,0.168113603,0.107086664,0.072187727,0.049405505,Pinus oocarpa,304.191162,20.858865,41.71773,species_level
1884,northamerica_mex125,TRW,TRW,3,0.22272,AncientGroup_E_5,Pinaceae,Pinus,Pinus oocarpa Schiede,-94.02,16.42,868,northamerica,Mexico,Warm Humid,1940,2011,72,3,1,"3,4,5,6,7,8,9,10,11,12,1",11,106012,1.23593976,162.1976451,38.07580606,2.281455591,0.123259713,0.971151577,26.72310642,1500.387525,2575.724433,336.0252941,1.074211575,0.234079176,0.018658879,0.270818647,0.11219644,0.066084685,0.044665938,Pinus oocarpa,304.191162,20.858865,41.71773,species_level
1885,northamerica_mex129,TRW,TRW,2,0.2502,AncientGroup_E_5,Pinaceae,Pinus,Pinus pseudostrobus Lindl.,-99.15,20.89,1722,northamerica,Mexico,Warm Humid,1940,2015,76,6,1,"6,7,8,9,10,11,12,1",8,99522,2.697417109,60.46171221,53.30719612,3.00301235,0.109661097,0.982810628,17.83519767,578.473693,1746.821469,342.3231526,0.706285428,0.257729269,0.044154891,0.224849586,0.106557939,0.070540335,0.0521237,Pinus pseudostrobus,304.191162,20.858865,41.71773,species_level
1886,northamerica_mex130,TRW,TRW,3,0.16063,AncientGroup_E_5,Pinaceae,Pinus,Pinus teocote Cham. & Schltdl.,-92.5,15.59,1549,northamerica,Mexico,Warm Humid,1940,2019,80,5,1,"5,6,7,8,9,10,11,12,1",9,106736,1.134215526,190.5811235,39.90542719,3.133448839,0.090678659,0.983863539,22.75333373,2303.671286,2086.111026,343.2119651,0.534544362,0.158914647,0.023171607,0.192552723,0.10463313,0.079458609,0.05782923,Pinus teocote,304.191162,20.858865,41.71773,species_level
1887,northamerica_mex132,TRW,TRW,3,0.18647,AncientGroup_E_5,Pinaceae,Pinus,Pinus hartwegii Lindl.,-96.38,17.15,3320,northamerica,Mexico,Warm Humid,1940,2013,74,4,2,"4,5,6,7,8,9,10,11,12,1,2",11,104568,1.667139583,108.5322801,40.51246189,3.276912801,0.154375886,1.035251478,16.73458262,1289.177049,2537.903902,338.5657564,0.802763122,0.201257111,0.027672975,0.219567385,0.100216218,0.068710825,0.030439359,Pinus hartwegii,304.191162,20.858865,41.71773,species_level
1888,northamerica_mex135,TRW,TRW,3,0.24175,AncientGroup_D_4,Cupressaceae,Taxodium,Taxodium mucronatum Ten.,-92,15.7,680,northamerica,Mexico,Warm Humid,1940,2018,79,5,1,"5,6,7,8,9,10,11,12,1",9,106737,1.383265798,167.0121339,40.09344185,3.548145977,0.08025078,1.006006171,19.35654046,2323.988647,2086.467748,343.0490328,0.397405977,0.306611692,0.029915557,0.191453793,0.105263594,0.077334629,0.061422151,Taxodium mucronatum,324.611451,0.438576,0.877152,species_level
1889,northamerica_mex140,TRW,TRW,2,0.30626,AncientGroup_E_5,Pinaceae,Pinus,Pinus hartwegii Lindl.,-97.15,19.5,3800,northamerica,Mexico,Warm Humid,1940,2019,80,6,2,"6,7,8,9,10,11,12,1,2",9,101686,1.717271324,69.05312601,45.87699114,2.638061607,0.077312519,0.962389784,13.47041687,722.0300124,1965.17421,342.7078405,0.502651562,0.313176543,0.03864536,0.173099702,0.0925711,0.079304293,0.045144593,Pinus hartwegii,304.191162,20.858865,41.71773,species_level
1890,northamerica_mex145,TRW,TRW,3,0.17453,AncientGroup_E_5,Pinaceae,Pinus,Pinus patula Schiede & Deppe,-96.48,17.66,2761,northamerica,Mexico,Warm Humid,1940,2015,76,5,3,"5,6,7,8,9,10,11,12,1,2,3",11,103848,2.19870971,225.9841145,40.98103255,3.144712444,0.128225994,0.99106958,22.67097326,2753.797415,2503.542274,340.2759817,0.869432031,0.181290316,0.021199718,0.216584527,0.086970896,0.072122522,0.045366043,Pinus patula,304.191162,20.858865,41.71773,species_level
1891,northamerica_mex146,TRW,TRW,3,0.33608,AncientGroup_E_5,Pinaceae,Pinus,Pinus greggii Engelm. ex Parl.,-99.68,21.13,2958,northamerica,Mexico,Arid,1940,2019,80,6,1,"6,7,8,9,10,11,12,1",8,98801,3.08142101,55.72020449,54.57844763,3.02525466,0.146037389,0.949582018,20.06734409,499.7487582,1738.086026,345.0955914,0.786827446,0.357563981,0.041523399,0.240107166,0.104051968,0.077973713,0.054688045,Pinus greggii,304.191162,20.858865,41.71773,species_level
1892,northamerica_mex147,TRW,TRW,3,0.13467,AncientGroup_E_5,Pinaceae,Pinus,Pinus oocarpa Schiede,-91.17,16.13,1467,northamerica,Mexico,Warm Humid,1940,2018,79,6,3,"6,7,8,9,10,11,12,1,2,3",10,106018,1.297579248,219.2932668,37.50914659,2.570424556,0.129226026,0.985117225,24.2348527,3076.727901,2273.89796,343.2567113,0.737415286,0.139524023,0.019919717,0.195554844,0.082184214,0.07784759,0.046654068,Pinus oocarpa,304.191162,20.858865,41.71773,species_level
1893,northamerica_mex150,TRW,TRW,3,0.21274,AncientGroup_E_5,Pinaceae,Pinus,Pinus montezumae Lamb.,-100.85,17.7,2233,northamerica,Mexico,Warm Humid,1940,2017,78,6,2,"6,7,8,9,10,11,12,1,2",9,103839,0.968131389,123.0944676,42.06593908,1.931885651,0.13513181,0.978948052,21.10270695,1094.50771,1993.462955,341.2952958,0.660385388,0.237055094,0.018712934,0.197854945,0.092774684,0.076360106,0.052237636,Pinus montezumae,304.191162,20.858865,41.71773,species_level
1894,northamerica_mex153,TRW,TRW,3,0.13499,AncientGroup_E_5,Pinaceae,Pinus,Pinus oocarpa Schiede,-94.03,16.46,952,northamerica,Mexico,Warm Humid,1940,2018,79,3,1,"3,4,5,6,7,8,9,10,11,12,1",11,106012,1.231760055,161.4308568,38.10425291,2.254466202,0.123662404,0.985117225,26.79482201,1500.111417,2577.601413,341.0294494,1.080908812,0.139524023,0.01998214,0.261175169,0.107155678,0.078229905,0.047938526,Pinus oocarpa,304.191162,20.858865,41.71773,species_level
1895,northamerica_mex155,TRW,TRW,3,0.33372,AncientGroup_E_5,Pinaceae,Pinus,Pinus greggii Engelm. ex Parl.,-100.86,25.27,2580,northamerica,Mexico,Arid,1940,2019,80,3,11,"3,4,5,6,7,8,9,10,11",9,93039,3.548047921,36.45202428,45.5619974,2.936872661,0.248299524,0.949582018,19.61375034,410.2087569,2118.867484,342.2750115,0.961037081,0.357563981,0.028321537,0.262466308,0.01905674,0.082082257,0.061132298,Pinus greggii,304.191162,20.858865,41.71773,species_level
1896,northamerica_mexi029,TRW,TRW,3,0.1781,AncientGroup_D_4,Cupressaceae,Taxodium,Taxodium mucronatum Ten.,-96.9,16.6,1493,northamerica,Mexico,Warm Humid,1940,2000,61,5,12,"5,6,7,8,9,10,11,12",8,105287,1.438390457,76.044725,41.11900692,3.367984035,0.121582093,0.978886988,18.44651672,748.2114891,1912.207385,329.6534676,0.82270832,0.194472532,0.017209843,0.224638787,0.017123248,0.050361075,0.036218944,Taxodium mucronatum,324.611451,0.438576,0.877152,species_level
1897,northamerica_mexi037,TRW,TRW,2,0.26244,AncientGroup_E_5,Pinaceae,Pseudotsuga,Pseudotsuga menziesii (Mirb.) Franco,-97.88,19.53,3120,northamerica,Mexico,Warm Humid,1940,2000,61,9,7,"9,10,11,12,1,2,3,4,5,6,7",11,100965,2.065289273,74.74919988,45.74454795,3.665261249,0.153777215,0.999786646,15.31635114,936.7950976,2469.058827,332.8719024,0.58851099,0.247262364,0.021872354,0.169285006,0.043965866,0.047538942,0.055730477,Pseudotsuga menziesii,323.048696,2.0013315,4.0026625,species_level
1898,northamerica_mexi038,TRW,TRW,3,0.25539,AncientGroup_D_4,Cupressaceae,Taxodium,Taxodium mucronatum Ten.,-96.9,16.6,1493,northamerica,Mexico,Warm Humid,1940,2005,66,5,12,"5,6,7,8,9,10,11,12",8,105287,1.441074351,75.80761855,40.97668838,3.356483702,0.121800602,0.935500657,18.48068215,749.7560742,1912.442287,332.7067536,0.824397598,0.34616748,0.017885619,0.217696247,0.016742782,0.057837111,0.035703395,Taxodium mucronatum,324.611451,0.438576,0.877152,species_level
1899,northamerica_mexi042,TRW,TRW,4,0.16943,AncientGroup_E_5,Pinaceae,Pinus,Pinus montezumae Lamb.,-92.05,16.4,2187,northamerica,Mexico,Warm Humid,1940,2006,67,5,2,"5,6,7,8,9,10,11,12,1,2",10,106016,1.328423337,131.1640387,39.1799686,3.445834774,0.075001222,1.024417069,20.02104515,1498.305995,2292.44723,335.0250185,0.449711818,0.292664753,0.022861058,0.209237156,0.103452093,0.05742739,0.047084067,Pinus montezumae,304.191162,20.858865,41.71773,species_level
